text,label
RT @HerMoufPiece: Love a bitch that never act hollywood,1
"I ain't talking onna phone, butch we straight TEXTING. Ion wanna go to the movies bitch we SEXIN &#128175;",1
@Swishas_Erbs No bitch Linda over KOD,1
@darrenburton_ and take the trash out and separate the recyclables,2
@seannn181 youre a fag,0
This niggah aaron had me weak last night!,1
"RT @craigslistlove: 'Doctor' is available to examine your pussy, testicles and penis as painlessly as possible.",1
"all these bad bitches, man they want the ____",1
@jstewcoolcat fag lol,1
Jus need my nig Mack Wilds to win...fk the award tho,1
RT @CraziestSex: A girl KNOWS when a bitch likes her boyfriend &#128564;&#128080;,1
I'm so high high high that a bitch can't blow my high,1
A bitch who can't ride dick is useless,1
"RT @WBeezy_: ""@Run_DRC: Its simple, dont be a hoe=dont worry about being exposed &#128540;"" fight me",1
"I got a Spanish bitch, her name Nina #paranoid",1
"Instead of calling each other hoes, girls should be supporting each other. Idk that's just me though.",1
@JawShoeeAhhh @jehnayy no bitch lol,1
"RT @baeElectronica: bitch, bye &#128514; RT @WeAre_XCI: Dawg look at this shit http://t.co/DfOsx3XKQa",1
"Now all the hoes bout to post ""the saints lost but im still cute"" pics on the gram &#128514;&#128514;&#128514;",1
Curse AVI for Coke because he's a fag and hasn't put it on yet http://t.co/jHQPwop4wk,0
"RT @larryx2010: @Tip 4370 sunnyslope dr, memphis tenn 38141...come over and get fucked in the ass you lil skinny bitch, i love read skinny &#8230;",1
"Britt attitude be for no reason , bitch mad at breakfast &#128514;&#128514;",1
Sub tweeting and uoeno lol bitch,1
RT @olmelonhead: when bitches spread rumors about you ; &#128520; https://t.co/21wOvyB50m,1
"RT @FunnyPicsDepot: bitches be like ""I'm a virgin"" http://t.co/mFDwXmg8ic",1
@jesstoth we could get matching burner phones and be ghetto fab for a few months,2
@LaIndieKid @tneut10 @riwhey_000 what you say bitch? #selfiesONselfies http://t.co/FcMlVtIGbL,1
RT @DS_Arrogance: Hahaha these niggas funny ask&#128128;&#128128;&#128128;RT&#8220;@1BookieG: @DS_Arrogance @HG_Shit I bet I can pull at lease 3 bitches with them &#128514;&#128514;&#8221;,1
"""@CanIFuckOrNah: What would y'all lil ugly bald headed bitches do if they stop making make-up &amp; weave?""",1
bitches come &amp; go ya know that,1
Siri is terrible #cunt,1
*pops that pussy for singles*,1
If I was a guy I'd definitely dress up as the fuck her right in the pussy guy,1
@longbongchris mk Hun just textith me,2
&#128064; bitches giving back rubs ?,1
"RT @obscurespinosa: I see people tweeting ""what if the purge comes to my city"" bitch the purge ain't no tour",1
RT @alex05241: Hannah is retarded don't listen to her.,1
Woman have staring problems just as much as men..Talking all this mumbo jumbo about men..I just give them retarded faces or ignore them..,1
RT @lildurk_: I need a loyal bitch not no goofy bitch,1
If you jump someone you're a bitch regardless the situation,1
"all them ""model"" hoes follow a nigga...""blow up""...an then hit the infamous imma only follow 25 people wave...",1
With birds ill share this lonely view,2
I'm a VIPPERloid bitch:P http://t.co/tl2nfXoRSu,1
"Virtually zero protections for LGBTQ persons in Alabama. Not a lot of acceptance, either. Think about queer Alabamian kids today?",2
RT @AngelLongoria1: Neymar fell like a bitch,1
My baby Lexy. She is a whole ain't shit bitch in the winter. Sorry ass RWD that's her only flaw. Still love you tho http://t.co/5UGfhrdrxT,1
@BillPeriman Or as I like to put it 'looking through race colored glasses' @Kel_Antoinette8,2
RT @TheOnlyReed: Pete carroll prolly got the hoes lined up for his players after the game bruh,1
I would leave my crib and go somewhere but I'm pretty sure I'll die cause if my bitch ass car sliding everywhere,1
Oi look at this pussy on your bed @PazzSince95 http://t.co/celrcwZiq3,1
bitches be like i'm mixed wit Italian Chinese nd African American I be like bitch just cuz you ate ur&#8230; http://t.co/ZdWd3l8M,0
@Rhyds_herrrrrr shoulda came to bird mans that shit was so lit,1
Turn it up with ma down bitch &#128076;,1
bitches be peekin https://t.co/Tl352dmT1n,1
ISIS Jihadis Discuss &#8216;Buying And Selling&#8217; Yezidi Girls As Slaves http://t.co/UoPgIPOpWS #tcot #pjnet,2
Niggas wifing hoes &amp; ugly bitches &#128514;&#128514;&#128514;&#128514; I get on Facebook just to remind myself I'm doing fine,1
&#8220;@TheSportsDiva23: Adam Jones homers Yankees now lead 5-3.&#8221;Guy is a monsta,2
"""You ol trout mouth ass bitch"" 
DEEEEAAAADD",0
"""@LUNAraps: shut yo bitch ass up! https://t.co/IemN1u0gm5"" &#128557;&#128514;",1
"@MarkUdall2014 just got his pussy kicked, he's out, done, @CoryGardner wins, per Fox News.... #Election2014 #tcot #gop #teaparty #p2",1
This is so much fun! &#128070;&#128588; #1UBB #1ndiana #hoosiers #hoosierdaddy,2
"anyways never trust a bitch &amp; dont snitch
unless you looking for some Az and 1 ditch",1
RT @DAiiNUH: girls with six packs are scary..... just have a flat stomach that's hot enough.... ripped bitches are scary looking.,1
@jacobkesler @ki_kibaby @__adamdavis or if we pick you up in SC and take you with us nip to CR.,2
@TheMilkMan57 @wyattnuckels @grizzboadams haha the little shit talkier brought his other bitch,1
I hate you niccas! Lol http://t.co/NqSYeQhGOZ,0
"""@DBAB_Holloway: Check out our 12th man. #CowboysNation"" even with all those faggot ny fans in the stands",1
"RT @HoboKarl: While the men will often be rambling and retarded, the women will appear trashy and tipsy, lawless and lustful http://t.co/A5&#8230;",0
it's gotten to the point where I literally don't care and I'm gonna start punching bitches if they don't move in the hallway,1
RT @BrianFromWork: @ThatOneGirlPink @coL_TuQuick naw bitches want attention not respect... Real women want respect #truth,1
LMFAOO somebody commented on my book saying I need Medical Attention bitch you the one reading it &#128514;,1
Goodbye hop plants ! Time to dink u!!!! Luv it!!! http://t.co/ImsIE8MKJm,2
Made it to the World Series. Ned Yost out here fucking everybody bitch on the low.,1
RT @Itsyesie: Like damn. Sorry I'm not a girl that hoes around and has sex with 20 billion guys.,1
Should I be worried that a lady behind my building is talking to a crow?,2
RT @TripleCz_3G: Finna make a power move wit a bitch taxes we both gone be straight long as she do wat I told ha,1
Who's ready for nigger spam?,1
Sometimes a bitch needs to struggle to get where she going RT @odotkay: @viaNAWF sometimes. Some shit just an extra $30.,1
@RPopBox @boxing Yeah he definitely wasn't the same guy who fought Lara but he cuts the ring off well which should be a huge boon to Canelo,2
"&#8220;@CodeineQueeeen: I'm tired of her corny vines, ugly faces, and stupid voices my nigga http://t.co/mstruehtDj&#8221;niggah she's sexy &#128561;",1
After a fight in the club in New Orleans them bitches start jumping,1
Its funny how these hoes will be texting yo phone all day and then 3 days later have a boyfriend &#128514;,1
I just want the bad hoes and I wanna reach the children,1
"RT @Fly_Boy_Smooth: Man y'all hoes gotta chill with this going natural bullshit, it's only a few who can actually pull it off but the rest &#8230;",1
RT @SochittaSal: Short bitches run sh!t.,1
"RT, If You Agree!
#NorthKorea says #barackobama looks like;
""A monkey, who belongs in an African zoo"" 
ROFL! http://t.co/tooV1uty6h",1
2 faced bitch,1
Man why the ugliest bitches talk the most.,1
Hahahaha fucking pussies @kevinlove @KingJames @cavs,1
@Hendrixoxo lemme guess you wore the hilly hicks sweats/leggings &#128514;&#128514;&#127874;&#127856;&#128079;&#127825;,2
RT @jadenleAnn: @22EdHam hit that bitch with a bottle,1
Who's a thottie? Yous a thottie! Who's a thottie? Yous a thottie! Yes YOU BITCH! Womp womp. &#128514;&#128514;&#128514; Lord save these parched hoes,1
RT @consciousfuck: lmao okay now let&#8217;s address pepsi pussy RT @Thotcho: Real niggas know http://t.co/ipedbpBjm5,1
Wish I would let you dig in my pockets ... God bless you w/ breath in your body... Lazy ass bitch get up &amp; start grinding,1
"RT @Svvage: ""@will123_william: Isn't Ebola a type of soup???"" Naw nigga its a country. My bitch is from there. She ebolian.",1
"RT @OhYouNanciHuh: Talmbout ""I graduate next month"" word? Congrats! What in? ""safe food handling"" bitch...if you don't flee from me with th&#8230;",1
"Aye, Mcdonald'ss got a fire ass frozen strawberry lemonade.. This bitch so wet",1
You a lame ass nigga still cuffin these hoes my bitch got a bitch with er,0
"So the Flash pops is the Dawson pops. 

I think he mighta actually killed the mom. 

Cuz Gail was a lying, cheating bitch.",1
"&#8220;@UcfGawd: Crying over a guy on Thanksgiving? Nah bitch pick your head up, you making the turkey soggy.&#8221; Thanks A'Shanni *pats turkey dry*",1
#IndigenousPeoplesDay HAHA!!! You fuckin' retarded commies!!!!! Hunter Biden loves snortin' that PYGMIE FAIRY DUST don't he? #liberals,1
RT @mattchew81: My ex told me once she wanted me to get her a gift that would take her breath away so I got that bitch a treadmill,1
"bitches be like "" I'm a squirter"" but thinkin pissin is squirting? no bitch 2 different places",1
187 how I'm killin these hoes,1
@SinexDerek those guys are pussies &#128527;&#128079;,1
I got no patience for hoes actin lame ima stop fuckin wit yo ass quick asl,1
"If you're gonna be a hoe, then don't look for relationships. you lost that privilege when you decided to be a hoe.",1
trash RT @VibeMagazine: Can the Notorious B.I.G.&#8217;s son CJ Wallace rap? Watch &amp; vote here: http://t.co/3kzJj7nqpP http://t.co/wOwnc0A70P,2
"@DerekIsNormal RT @crappyfactsare McRib buns contain a chemical ""azodicarbonamide"" which is also used to make yoga mats &amp; soles of shoes",2
RT @prime3_time: @Woodchuck20 you about to get all the hoes now lol,1
"Everytime I clean the room my mom tells me ""what bitch is coming over this time"" lmao what a dick !!",1
If you take a long time to text back you a hoe,1
"ISIS Jihadis In Australia Shoot Man In The Face, Chanting &#8216;ISIS Will Stay&#8217; http://t.co/xyzXv5LZs1 #tcot #pjnet",2
"RT @danielleeKendra: Omg i was coughing and saw wiggas tweet &#58386;&#58386;&#58386;&#58386; the fuckkk lol. talk about choking , &#58385;&#58386;&#58385;&#58386;&#58386;",1
RT @TheDiLLon1: Y'all not gonna trash Spirit airlines. I travel w/ them all the time. They even let me fly the plane 4 times. They don't mi&#8230;,2
Why did you release my nudes you cunt...? @sickgirl12345 http://t.co/Nn4OdiZR8l,1
"RT @Stoner_Xpress: If she doesn't know what ""dab"" means...Fuck that bitch http://t.co/RMAUTzjcpy",1
&#8220;@beautifullapril: About to go take over the A this summer. Binging alll the fly bitches to bless atl! #turnup!&#8221; Thank you!! &#128513;&#128513;&#128175;,1
"""Only a couple of Red Sox have gotten past first base."" I'm dying laughing. Maybe the Yanks need to teach them some game.",2
"I tell u this tho, if/when u nigger women start getting cornrows again...mannn just don't do it",1
"@CarelessOne92 weeknd dont save hoes b, idunno bout Drake",1
"RT @kushed_420: ""It's a joke bitch, fix ya face"" &#128514;&#128514;&#128514;&#128557;&#128557; http://t.co/8lRHRZcaUK",1
RT @HelloKittyMNW: I could be such a bitch right now. But I'll restrain myself.&#128129;,1
@FvckMike_ I was bout to smack a bitch.,1
&#8220;@G_Coppo: &#128557;&#128557;&#128557;&#128557; RT @ShardDaGawd: When you go down to eat the pussy and it smells tangy http://t.co/oF09PiyL8b&#8221;&#128557;&#128557;,1
Must have been a light skin hoe &#8220;@CampaignMindy: Lmfao wtf she mean af &#128557;&#128557;&#8220;@TrickingGawd: HE WASNT READY BRUH RIP!! http://t.co/lJRqrdBMfi&#8221;&#8221;,0
5sos be like: come hang out with us!! but not if u fugly. oh and side hoes to the left thnx.,1
If anyone ever gets an attitude or w e with me idgaf who it is I am going to be a bitch right back &#128076;&#128076;,1
RT @BenTateRB: This is crazy no RB picked yet. A RB won ROY! 2yrs ago RB was MVP. Ppl 4get how important our position is. This is insane ho&#8230;,2
RT @FemsHaveBallz: You can no longer run a business n America unless it's deemed acceptable by 1 political group of retards known as democr&#8230;,0
Boozer so trash,1
@shmapplemen haha yeah it's just gonna be a bitch going btw there and Illinois on leave mannn. I'm stoked they are tho,1
Live birds found in Elmo doll at US-Mexico border (from @AP) http://t.co/JCH9HQVlPl,2
Fuck a opp thot we'll shoot a bitch,1
Cuz if it's trash I'm bashing it at saying he need to go back to jail,2
"Just bc your hair is ""laid"" or wuteva dont mean nothin. Yo shit gotta smell MARVELOUS don't no nigga want a bitch who smell like burnt weave",1
"RT @ImNeverChillin: You get drunk with a bitch and u try and grab her ass she get all offended, Well excuse me bitch I thought u were a hoe",1
Laughing at these hoes #sexy #bomb #lebron #NotOkay,1
@ShawnHarvey0 I'm finna get my leg dne &amp; my hands catch up hoe,1
&#8220;@__Bino: Looking at nip rings I can't wait until I can change mine &#128527;&#8221; &#128221;&#128064;&#128209; lmao,2
I made ya bitch sicc wit that one &#128514;,1
RT @briangaar: Old white people complaining about government tyranny is like the Yankees being upset that players make too much money,2
RT @BestOfMessages: Lil hoe http://t.co/kIAoQYr3I4,1
"trash night tonight. I can already hear the sound of America's thriving economic sector out on the street, four wheels, one of them wobbles.",2
RT @cthagod: All it takes is one bitch ass monkey or human to fuck up every bodies Peace and Serenity.,1
"RT @_justcallmetajj: imma cool as bitch so if a bitch don't like me it's a personal problem 
.",1
"Get my name tatted, right by ya pussy &#128137;&#128008;&#128700;",1
RT @_groovymovie: &#8220;@Shane_A1: Hmu talmbout match but when I pull up its 30 other niccas wit ya &#128530;&#8221; smfh shit like that kill me,1
"RT @_aleahmonique: &#128079;""@WhitDAWGem_: Real bitches who really hungry won't be out here arguing with bitches on twitter straight flexin""",1
Yo can you guys stop being little bitches just know everything happens for a reason of your meant to be you will be &#128079;,1
I got I.s.s Friday for refusing to give up my phone these bitches can kiss my ass cause there not getting it,1
"He doesnt like you, ya stupid bitch. He likes ur vag. Idiot haha. #goingtogethurtagain",1
@Get__Em__Craig you owe two hoe I don't wanna hear shit when I hyu,1
"@spence1reed_ bro , i heard slaughter songs .. they all trash .. they just freestylers",2
He's trash. &#8220;@jlojpg: @TRAPGURLRON he said he's not doing collabs for anything less than 10 mil naira like booyyyyyy &#128514;&#8221;,2
Yayyyy I'm gonna be jacking off to these bitches all day today http://t.co/LEmILFu1,1
"When I call bitch, you come.",1
"RT @DezDLT: ""I play soccer, cheat on girls, and wear khaki coloured cargos"" haircut http://t.co/a1SDHBY8XT",1
RT @SoccerGrlProbs: Germany's like....Next goal has to be a header. Then next goal after that has to be a diving header. Let's play monkey &#8230;,2
@5Dimes fuck you tony...you greaseball piece of shit-,1
RT @AsaAkira: A bird just flew into my hotel room. I'd rather get gangbanged by 10 Mandingos for 2 days straight than experience that again&#8230;,1
"RT @SaveNoHoes: this nigga Kanye looking at his ice cream like ""hoe ass ice cream you aint as cold as Kanye"" http://t.co/Z3P8sXQtT3",1
"guys that cheat on their girlfriend are trash. 
the girls that know he has a girlfriend are also trash.",1
I wish I would argue with a nigga or a bitch imma just laugh at ya ass,1
RT @BitesBlog: Pat Martin Is Gonna Show Some Yankees a Thing or Two at the James Beard House Tonight http://t.co/crWY99X7EQ,2
@JTrevorHowerton @HollyRFisher because it's hilarious how it makes teabaggers freak out. I'll do it again too.,1
"People talk shit on Twitter but when they see you in person be looking. Like bitch wtf you looking at. Yes its me, yeah I'm cute..",1
Karma is a bitch and usually comes around and goes around right? Or do some people just always catch the lucky breaks?,1
RT @_LoveAblePinky: &#8220;@1000gramsBee: i hate ah dirty house!!! foul living bitches&#8221;&#128514;&#128514;&#128514; it's a lot of them out there,1
"RT @AdoreeLenaa: ""@_KudaBrazyy: Hella bored doing laundry like a bitch""&#128514;&#128514;&#128514; I sincerely hate your soul !",1
@kieffer_jason oh am I lame but yo pussy ass didn't show up the fuck u talking bout oh scary ass white boy,0
Like that bitch Ernest or somebody,1
RT @Ribo333: @secupp your retarded,1
I'm bout to be.back on my old shit I miss my hoes texting me saying they wanna come see me,1
The left tho RT @BelloDisastro_: &#8220;@DJZeeti: twitpic a selfie with a bad bitch&#8221; &#127851;&#127851;&#127851; http://t.co/9X0CkRTgVr,1
Jus a D nicca n the A!,1
RT @FunkyDineva: Chile I'm taking greyhound everywhere from now on. Yo hoes and bout to fly me into no building or fly me over the Bermuda &#8230;,1
Am ghetto http://t.co/kgu2SePIQZ,2
She fuckin wit a young niggah,1
&#8220;@staciaburbidge: fat chance you'll ever catch me drinking a beer&#8221; same bitches,1
"RT @shonni__: My momma talm bout 'these kids party more than their parents ' &#128530; TF duh, why would you think it's ok for you to pussy pop at &#8230;",1
Lmaoo RT &#8220;@PRAYINGFORHEAD: &#8220;@_ANGELSAMUELS: @PRAYINGFORHEAD @BAESTATION ur a bitch for not following back &#128575;&#8221; http://t.co/p43U1qUbWk&#8221;,1
Bad foreign bitch she a walkin Ferrari,1
Up in this bitch like elevators,1
RT @Joy_Doe: &#128557;&#128557;&#128557;&#128557;&#128557; RT @80sbaby4life: I love hood bitches. God help me lmaoooo,1
"Oh well, you lil stupid ass bitch I don't fuck with Youuuuuu RT @HoldMyPurseGirl: Idfwu is a bitter ass song and only fuck niggas like it.",1
Would you drink with a nigguh? Do you smoke weed?,1
RT @YungRetweet: @Versharky bitch,1
High then a hoe but played it cooooool,1
RT @Lmao: When I make the paper ball into the trash can. &#128240;&#127936;&#128168; http://t.co/VjeGtjEP3X,2
"Karma is the worst bitch, remember that",1
"RT @TheAsaCrawford: You shoulda learned how to bake, cuz bitches love cake",1
U want a big titty'd hoe-dyke to wash ya rims lls RT @DickGregory I expect a chick at da bikini car wash to rid my rims of all brake dust!,1
"RT @digaveliavelife: @KC_Uptown LOL shiiiiiit, one day they gonna have a have a golden statue of me lickin da shit out of some pussy in my &#8230;",1
Pretty sure I got ya bitch nudes in my phone nigga,1
RT @moosedaugherty: Free bird!!!,2
@shanetallant he won't bite! We promise he's a friendly bird :),2
"Lovin hoes but thats same bitch we put the pipe in. She suckin dick, thats the same bitch you give goodnight kiss",1
Going for a bitch nigga neck cause nigga am Rollin,1
"@BarackObama glad you brought that kid home, but he fucked up and should face the UCMJ. don't care about Taliban pussies really.",1
Bring another bitch for a real nigga.,1
He lucky he got a bitch that knows how to cook &amp;&amp; clean &amp; wash everything,1
RT @Rene_gadeCowboy: I have to agree with Charlie he's spot on... http://t.co/9lcmVE9i1m,2
Cuz u a hoe,1
"Have you heard &#8216;guala shit Featuring: chase-da-doe,r.o.m.e.,and the boy big&#8217; by Joseph Chase Rinche on #SoundCloud? https://t.co/OOGNA1zNcR",1
RT @Erikaj00: &#8220;@Treslyon: &#8220;@Erikaj00: I saw a girl scratch her private today.. What that mean?&#8221; Don't fuck her right in the pussy&#8221; lmaoooo,1
RT @MoneyHG: I love pussy,1
@TonyO97 fuck i look like shopping at that trash ass store,1
@PinkChocolateBK I thought it was beyond retarded & not scary at all!,1
Hurry up nigga this the last key they dont kno where the fiberglass safe at to get in that bitch you need a glass key!,1
"&#8220;@MarieLeVisual: if your wardrobe consist of mostly leggings, you's a hoe&#8221; guilty",1
"I keep running under trees or when birds fly to avoid their, erm, being targeted by their lack of a digestive system.",2
@yeaThtsMyBitch trash,1
@Titan4Ever2488 how are Yankees games on the radio? Good announcers?,2
RT @littlechelleeee: hos will literally do ANYTHING to say they got a nigga dawg &#128514;&#128514;,1
RT @YG: I switched up. You fukin with my old bitch. I'm fukin with yo new bitch &#128513;,1
You guys are all faggots.,1
Almost done with this bitch ass room ....,1
First the white bitch wanna ask extra questions &amp; shit... &amp; be a lil bitch about everything with her skinny ass!,1
"If yo nigga catch you cheating, and beat yo ass in front yo lil yeah, and lil yeah don't help. You still give him pussy ladies?",1
@heyyayled dgaf hoe,1
@WorldZWrestling Can we not use the word faggots?,1
@CMBGaming11 @BeechHD oh you mean like how you started to be a cunt to JP about something that has nothing to do with you?,1
"Old hoe lol @TheShugAvery RT @moyizzy: My juice is gone, I'm just an old bitty now",1
"RT @sTyLeZkEy354: Always bro niggas get crazy in any weather RT @WE_ALL_KNOW_JO: ""@sTyLeZkEy354: This weather is trash"" OD,But we gon get c&#8230;",1
goodnight you stuck up twats for not laughing at my tweets,1
"Bitches know they bitches, bitch.",1
If a bitch is bad n single she single fo a reason....hoe prolly cray or a runna,1
@thickumms_x3 very wrong lmao this bitch literally tried to swallow someone in this movie,1
RT @KrysHazeyy: I swear bitches fall over niggas who don't believe in combing their hair,1
Chances make champions nicca ain't nothing stopping you,1
@Thompson_Era so some of Yal bitches need to stock up on jello to fix Yal broke up ass personalities &#128514;,1
RT @CaciTeamorDie: I don't wanna be a hoe &#128549;,1
Now you're drinking till you're unconscious. Feel me when you get a fine bitch.,1
hoes need to stay in hoes place fr,1
&#8220;@My_Fish_Died: You dammn Weed potheads are annoying af on Twitter&#8221; weed and pot are the same thing faggot,0
Wish they'd teach Tracee. RT @kanYeBreast: all chihuahuas do that squinty eye shit. I think it's hilarious.,1
I just seen a hit bitch call a hit bitch ugly .. that shit be funny ctfu,1
RT @SolelyJones: Lowkey Apple made iOS 8 like this so niggas get caught and have to buy their bitches iphone 6s to make up,1
"RT @D_41395: And I aint got time for bitches , gotta keep my mind on my mothafuckin riches",1
"Maybe @barackobama is colored blind with his 'red lines' and all. Tough talk, no walk. #tcot",2
"@kboydee like some of the ""worst"" lyrics they post are beautiful but just because they don't know what they're talking about, it's ""trash""",2
@Buckm00se I don't like the sand nigger but it's entertaining like 6 knockdowns,0
I love my haters they my biggest fans... I'm on the field dem bitches in the stands!!!,1
@AmericaAnti You're dismissed bitch. Not in the mood for fucktards this morning. #Blocked @Darknight420,1
Mom you've been a real bitch lately,1
"RT @TrueTorontoGirl: I am woman, hear me bitch.",1
You could be viewing the future through rose-colored glasses t... More for Libra http://t.co/UOoN09K1Dq,2
RT @Killah_Kae: Will your bitches do this for you ? http://t.co/gmjkOLmcyQ,1
almightydavehunna's photo http://t.co/QFK2jhStc4 haha bitch ass Shmedium hit that hoe with that caption &#128557;&#128514;,1
"RT @Ahki117: &#128514;&#128514;&#128514; RT @K1ngMello: Lmfao ""@Ravie_loso: How side bitches be when you scoop them up in the daytime! http://t.co/W8sH2AlViA",1
"Thats fucked up give him some pussy RT ""@xomaryjeanxo: Woke up with sex on my mind, I should just play with (cont) http://t.co/GYYeayZrjy",1
RT @WayneL_Jr: 80% RT @NotMorris_: 60% of these hoes be fake gay,1
"RT @SkinnyKenny13: ""@1017_Sqquad: When a fat bitch want you and a skinny bitch can't cook nothin for you &#128514;&#128514;&#128514; these hoes ain't hungry &#128514;&#128514;"" do&#8230;",1
one of the managers tried me talking about stay till 2am and aint nobody ordering. i walked SHMOOVE out that bitch,1
"Don't get your main bitch and side bitch confused, there's a big difference.",1
RT @paulabruederle: Some birds aren't meant to be caged,2
"I can jig, but I can't jig jig. &#128514; like that new jigging got so much in it that you could do, you really gotta be in shape for it.&#128514;",2
@BOSSBITCHDAPHNE yours a dyke&#128514;,1
But rich is a light skin coon. So it's expected.,2
RT @POONSoaker: Fucking bitches throwing THOTS,1
Fucking hate ghetto girls bruh,1
"RT @PATisDOPE: If she thick and you get her pregnant, she gonna become fat, and you gonna be the nigga with the big bitch",1
@negrorayrice @FuckTheMallcops I'll continue dis later. I'll be back bitch.,1
RT @pppssshhh_: I be hatin when hoes be comin to me like I'm finna save them #aintnobread bitch u better get out here and get it,1
"always okay to bring your ho to the barbershop though, they usually cool af",1
Every pussy the same but I feel like I ain't get enough,1
"""You're a garden rose, and that bitch is a weed.""",1
@ShawnieceQB i remember a time when Hilfiger wus seen as being above Polo...until he said he aint wan niggers wearing his ish...,1
"RT @SophieFairman1: Trust no man, fear no bitch. #wisewords",1
"@antiamnesty @AppSame @WhiteHouse 
I agree 100%. No naturalized citizenship, no anchor baby amnesty. All go to parents country of origin.",2
@SkinnyKenny13 @Zaytovenn__ shiddd add me I a turn that bitch up lmao,1
"RT @fletchworld73: Pulled a dead bird from my garden. 

Grateful to be out of the hot sun, it winked at me with its rotting eye socket.",2
Dino in rare form RT @BALTsneakerShow: Mind your business hoe RT @Drewhite3: Annually RT @BALTsneakerShow: Smh Webb hurt,1
@JoeDouglas1 I guess blaspheme to your Allah is ok if your pos muzzie huh? @JewJitsuGrl @efilnikcufecin7 @Darknight420,0
I was grown by the time I turned 16 wit only my grandma nigguh,1
Never go full retard....,1
RT @crownkingz: Fuck these lancaster bitches they all the same,1
"RT @ItsDomanic_: @fabbymichelle @BrianLovesAss_ alright i'll meet you there &#128076; and im not a fag , in fact Brian don't give her shit",1
@BodyByMalone Lesson 12 don't pass out at before 12 like a lil bitch,1
These birds messy.,2
"@Yg_Trece I agree. You never know she may have been begging to get dropped, makes her pussy wet guaranteed. She married him right after !",1
When I see a fine bitch I don't get excited,1
@Twofifs And youre a fucking loudmouth ignorant redneck fuck. You still tryin to suck your own dick? You cant you dumbfuck...its too short.,1
"@MikeTheStatey #Sequester 
Den the fat colored girl chased me down day street while she swingin da table wit one arm... I wants my pay!!!",1
"RT @t_grun: Yeah I checked my connection, I have fucking wifi. Did you check if you were being a lil bitch nigga? http://t.co/0kvF0REwjd",1
"RT @CauseWereGuys: Call a girl a ""bitch"" and she'll get offended but if u put ""bad"" in front she'll swear she's a queen",1
Taking out a second mortgage and betting it all on the Yankees winning the World Cup. They win a lot; seemed like a no-brainer to me.,2
RT @IamMrEchols: 9 times outta 10 a bitch gonna know if she a hoe or not,1
RT @trrvvv: Some these bitches got birkins and don't even have cars on the island.. Let alone furniture,1
The Karate Kid is such a pussy,1
RT @ObieOneHHH: If I was a top tier MC I would publicly announce that the point of my tour is to have sex w/the baddest bitches of each cit&#8230;,1
@BretVonDehl @com_lowery Can I beat this bitch up?? Seriously....what a bitch,1
@SeanRossSapp Don't think anyone is mocking the man. I've seen people mock the bespectacle of social media mourning. Cultural zeitgeist of,2
RT @ATL_PRiNCeSS: A real bitch know she gotta pluck dat nipple hair,1
"I come wit the rocks on yu can get popped on, light yellow chevy same color as popcorn!",1
Damn...payback is a bitch,1
.@nathirhussein Al Qaeda's market share is dropping faster than Viacom &amp; Enron in the Jihadi stock market,2
"RT @GoatRapLines: When Lil Wayne said ""Even deaf bitches say ""Hi"" to me, she tell a blind bitch and she say ""I gotta see"""" my headphones ju&#8230;",1
Nah Electric Fairy Tale seems cool but I'd rather buy some drugs with that money,2
@Max_Kellerman if it were close than we could bitch but that was going on 10 to zip on scorecards ... Rightful mercy stoppage,1
"RT @FriendlyAssh0le: bitches will argue with you for 30 mins and then be like ""you know what, i aint gonna argue with you""

bitch what???",1
"RT @WindPushedGrass: ""This bitch is just dead weight""

- Pallbearers",1
RT @OGTREEZ: When bae fights your side hoe &amp; wins http://t.co/tbdidTYOtt,1
Some are oval and some are pink some are blue and some are just yellow,2
@Pattty_B I called your bitch ass &#128530;,1
Should I take a nap though too kill a mocking bird or nah?,2
"No. She's gonna sit tf down &amp; text her ""hoes."" She's not gonna care about what you're doing.",1
Life is a bitch.... but I appreciate her mayne.,1
"""@FloKid88: As long as the Lakers trash from now on, I could careless. And that's real."". CC: @BENBALLER hahaha",2
RT @Nicole_Orozco23: Kansas bitch #LongHairDontCare #CountryGirl #Ohio #YoureWelcome #LoveThisGirl #Cle #LoveIt http://t.co/LLW3IMTCUG,1
"All these niggas with these "" Love Quote"" Pages are some pussies. Them niggas don't be living what they talking bout",1
"RT @CounterMoonbat: Btw, Hillary is a huge supporter of the law they now admit to lying to all you stupid rubes about. She needs to be aske&#8230;",1
RT @PrettyndHated: Everybody pregnant . You bitches waste no time,1
@potpwincess bitch was at a gas station puffin. I swear that's so trashy... Her nigga should put her in check..,1
I hate when people organize plans and you end up reaching the destination before them...bitch don't ask me if I'm here,1
"never lie 
never cry
never die
we gone die
love my friends
love my hoes
yellow sluts
call them gold",1
Poppy give me discou.. bitch i get it for the lowwwww!!!,1
At least ima a faithful bitch &#128524;,1
This weight issue of mine really needs a good bitch slapp.,1
"RT @davidjones720: ""Obama is out on the golf course still looking for his balls."" -Charlie Daniels",2
I'm cute with or without the makeup &amp; eyelashes &#128076;&#128524; y'all bitches depend on that shit,1
RT @Pinkypromise_12: Lmao these niggas act like lil bitches,1
""" bitch nigga miss me with it """,1
If Kubiak was a player they'd pump him with painkillers and tell him to stop being a pussy.,1
Niggas killin the same nigga's they grew up with &amp;&amp; these bitches fuckin the same nigga's they homegirl was inlove with.,1
I just want vanilla Oreos,2
