text,label
@arania nope i cant figure out how to get the updates on my blackberry. . . i need to go running too,8
@calilewis Just saw you on TV for the Best Job in the World. Good luck.,7
@primesuspect  If only my writing wasn't so scrub.,12
@Anthaman can u follow me please,8
So full from a great lunch and now stuck in traffic,8
"@binhog737 Sorry about the weather, hopefully you're not in the 2-3 hour wx delays here in BWI",12
is sitting in the marshall center w/Mina. Some1 must really not want me to go to the gym..this time i lost my wallet n w/no ID i cant go,12
@tourbytaxi Just visited your site. Hope that helped!,8
No one loves me  Brittany forgot my flowers...,10
@niuts14 Our weekend was also great... two friends of Julia were here for four days...,5
"@imlostinbooks It's up now, @Vasilly and @Devourerofbooks won.  Sorry",12
im still devastated about manchester united losing the UCL final,10
just received a personal email from Perez Hilton,5
@yellowflowers87 aww I don't want u to suffer  it's just Midol isn't working for me. Grrrrr I hate that stuff. But I love you tho.,7
I'm off to a fun filled evening at a funeral home ...  Joy.,10
Chick at coles hit on me. Haha Ran into cousin,8
Ugh i hate not having my car!! i miss you my little ford focus!!!,6
"gonna have to eat something, I feel so horrid.  I need a hug!",12
I would appreciate it if you would. I am a big Tim Kaul fan ya know,8
@PerezHilton lady gaga tweeted about not being impressed by her video leaking just so you know,12
"@lacietee i wish i was going, cuz i miss you.",7
@smartie999 (((HUGS))) back to you - you also have that look!,7
"@Dutchrudder I told 'em that the English have a special quality when it comes to cussing! Welcome to the fun, Dutch!",8
Took me 2 times to get over the wall. What killed me was the 150 lb dummy that you can't drag. 12  seconds over.,12
Is anyone's #visialvoicemail working. Have done the sync. Turned off &amp; on. But still not going  Help?,12
@stevyncolgan What are you confused about?,2
@outlawontheedge Tofurky.... You owe me a new keyboard now!,7
"Sh t, I'm getting even more sad. I'm currently at the library and j think it'll be the last one tooooo",10
I ... think ... I read 'strawberries'  its hard to have a fav char in your comics: I like bad rabbit and the 'stud' chic - sent to kid,8
I finished a bit of sketching.... and now to some writing!,8
"33 minutes left before my flannel hobbit shoes get wet  RAIN, PLS GO AWAY!",12
social was fun. Swam in the water in my boxers,5
@taaaschi It's driving you insane? Really? It's Sterling Knight playing Chad Dylan Cooper on Sonny With A Chance,12
@pntbtrkisses WHAT! That's horrible! To purposely write about it to a bunny is just mean &amp; cruel!    Not to mention just plain tacky....,11
its too sunny for work  !!!,10
@cindyandcindy u never told me abt ur date ... who is the lucky guy im so out of the loop,11
"@GentleSinner Very afriad  I might copy the picture that I just put up... and change it a little, should I?",12
I am such a worthless person. No one i love loves me back the way that they should.,10
@gprado Awww I HATE that one!!,6
Ahhh My Satz blend didn't save,12
"has two finals left today, then starts her big girl job tomorrow",12
"going to work at one sucks, I miss happy hour at sonic",10
@kaliboooo in bucher's class?! i cried too!,11
"@frphoto pictures of your bliss?  In JPEG format?  Sorry, it's message board terminology and u don't play w/us on the boards",8
@guilty_ Awww. So that's him. Nice attempt at hiding from the camera,10
@scumm_boy I'm sorry  I'm thinking about you and hope the week gets better!,8
"Kidney Stones again  What did I ever do to deserve this kind of pain, not once or twice but five times in my life??? Took drugs, peace out",12
@tommcfly i can't believe that you guys are gonna stay just one day here in Rio de Janeiro again,11
I ruined my lunch by eating half a bag of cheddar popcorn....now I feel sick.,12
Hi everybody! Sorry for the long listening. Iwas too busy.,12
I feel like a lost puppy without my phone.,12
@MAKEUPMANMAE LMAO...Ha! No I just simply wanted to go to NY!,4
"haven't twittered in forever. yeah, just had my sixteenth birthday party tonight",7
"TGIF, too bad the weather sucks...",10
@shay1988 lol same here....wish there was a way to microsize everything...lol,4
"@PatBrough I've been there.  The only place I have flown out of since moving up north. Really pretty area for flying, but very expensive",12
I'm nauseous  I need a yogurt or something..,12
@Jameage awww  omg garbo fake playing during one of the songs!!! haha,11
just got home and my kitty was by my door waiting for me,7
"@wrhunt and what did you do last night, I don't recall being invited",2
"is watching &quot;Wall Street&quot;, and realizing that since it is on a movie channel she won't get a potty break",12
@gfalcone601 you happy that Frankies back from France  xx,7
@michaelmeloni Yes! Join us! All we require is a cupcake donation...,3
@JRHIGHTOWER  you told me u would be there...lol! Hmmmm where were u.....,12
I need something t do like hello... Im fucking bored now.  um... yeh...,1
"@BearNoiz Played An.World, played Flashback, played Starcon 2, played Fallout, played every Psygnosis game out for the Amiga and the ST",3
@RealBillBailey Morning! Are u back in blighty Bill? Hope u had a lovely time away,12
"Have been writing since 6pm &amp; I only have 300 words. Can't help but edit as I write. Stop it, self! Oh, I've also been researching too.",12
@nkotbworshiper me too... it goes to my phone so all night long sometimes my phone is blowing up... so nice to wake up to!,5
"@mjh81 I know man, my day off and am pulling myself out of bed",10
@kluless65 I am doing fantastic JJJ!  You? Doing your questions already? teacher's pet!!,5
is soooo hungry right now! Why is it not lunch time!,10
Off to rehearsal for the Rob DeLucca thingy next month. Nothing like learning new songs last minute,8
@LegendaryWriter Good!! Busy as heck but good. Feeling yucky at the moment.,12
The Veronicas are gonna rock the stage tomorrow  HAPPY MOTHER'S DAY EVERYONE!,12
my gap year is going so quick,11
chili cheese fries a bad idea for lunch..,8
@winebratsf What are those barrels made of? Hey pass that barrel,12
"@becckysmith aw no!  yeah I must say, it was very good haha",5
"Cougar Privacy Threatened as Surveillance Increases  http://bit.ly/ayViO - sorry, couldn't help myself with this one",8
@kyza holy cute! Dexter has already lost his kitten face  gettin a chunky butt since we got back from qld too haha,12
On the plane to yosemite. Forgot my laptop at home,12
Having fries plus greentea. Mmm  - http://tweet.sg,8
Justin Timberlake and Andy Samberg do it again.. Mother Lover skit on SNL was great,8
I'm going to have Zydrate Anatomy stuck in my head for the rest of my life. It makes me miss Chelsea. She always liked Graverobber.,12
@HOMELESSCRISIS And maybe you will get the statue and sainthood you are seeking.  Win-win for all. Can't be a victim like your people.,6
"For the record, john mayer is freaking cool.",11
