text,label
"Squirrel Hill Studio/Efficiency available in mid May.  My lease is expiring on 
7/31/93.  Perfect for someone looking for temporary housing or someone
who wants
to stay beyond July.

- Nice short walk to CMU

- $325/month

- Plenty of parking space on street

- Quiet neighborhood

- nearly new carpet",6
"


I did the same thing to my drain plug for the same reasons.  I was wondering
how you filled your crankcase though as I welded my hood shut also out of fear
that somebody might steal my air-filter.",7
"

Are you for real?  How many Gold Gloves does Ozzie Smith have?  If a
guy hung around and hit 30 homers a year for 15 years, wouldn't he
be a given for the Hall?  Is defense not just as important?  And if
Robin Yount couldn't hit, why would he have stuck around long enough
to get 3,000 hits?  Are you saying 3,000 hits is a fluke?  3,000
hits is no big deal?  

I agree, Garvey and Morris don't deserve it. 


Well, based on your argument, Nolan Ryan doesn't deserve the Hall of
Fame.  He is just a right hander who stuck around for a long time
and could throw hard.  Very few 20 game winning seasons, lots of
losing seasons, lots of walks.  No Cy Young awards.  How does Nolan
Ryan compare to a guy like Steve Carlton who dominated 5 or 6 Major
League seasons, won 7 divisons, 2 World Series, and won half of his
teams games in 1972?  He doesn't compare.  Not even close.",9
"Does anyone know ifthe STS-56 email press kit was ever released?

-Tony Ryan, ""Astronomy & Space"", new International magazine, available from:
              Astronomy Ireland, P.O.Box 2888, Dublin 1, Ireland.
6 issues (one year sub.): UK 10.00 pounds, US$20 surface (add US$8 airmail).
ACCESS/VISA/MASTERCARD accepted (give number, expiration date, name&address).",14
"

No, Bobby.  Stalin killed millions in the name of Socialism.  Atheism was a
characteristic of the Lenin-Stalin version of Socialism, nothing more.
Another characteristic of Lenin-Stalin Socialism was the centralization of
food distribution.  Would you therefore say that Stalin and Lenin killed
millions in the name of rationing bread?  Of course not.



In earlier posts you stated that true (Muslim) believers were incapable of
evil.  I suppose if you believe that, you could reason that no one has ever
been killed in the name of religion.  What a perfect world you live in,
Bobby.  



Bobby is referring to a rather obscure law in _The Good Atheist's 
Handbook_:

Law XXVI.A.3: Give that which you do not believe in a face.  

You must excuse us, Bobby.  When we argue against theism, we usually argue
against the Christian idea of God.  In the realm of Christianity, man was
created in God's image.  
",0
"
Craig-

I thought it was derived from a Greek acronym.  My Greek isn't up to much, but
it goes something like this:

	Jesus Christ, God => Iesus CHristos, THeos => Ichthos

which is the Greek for ""fish"" (as in, eg ""ichthysaurus"").

Apologies for my dreadful Greek!  Perhaps someone will correct it.

By the way, what does your sig mean?",0
"Now the bike is off warranty, I finally replaced the stock items on my
Softail Custom with the title ones. Installation was pretty easy in
both cases, even for a fairly non-mechanical chemist type dude like me!
 I discovered the limitations of my tool collection, but had fun buying
and making the requisite tools!

MC Ignitions Power Arc II Single Fire Ignition: easy to install, but
read the wiring diagram carefully!  Setting the static timing was a
piece of cake.  Once installed, I have found easier starting, smoother
idle, and more power, plus a more satisfying (to me) bass note in the
exhaust register...a lovely whompa-whompa-whompa idle  :-)
The folks at MC Ignitions were great in answering my dumb questions on
the phone..... a very helpful bunch of guys with a great product.

S&S Super E Carb: installation easy, once I hacked down an Allen wrench
to a small anough reach to get at the intake manifold bolts. Tunes like
a dream, just like they say!  The stock carb (non-adjustable) was so
lean that it was gasping and spluttering for gas sometimes, and even
backfiring into the intake manifold. The Super E is terrific, no
hesitation in any gear, and my plugs are a lovely tan color with no
need to rejet from the factory settings!

I know this may not seem like much to you grizzled veteran wrenchers
out there, but I had my bike in so many pieces this weekend I began to
get worried. But it all went back together again, and runs like a
dream, so I am feeling pretty happy.

Now all I have to do is install my BUB pipes and try to pass the NH
Noise Gestapo Test!
",8
"
I'll throw in a vote for a Metzler ""economy"" tire, the ME77. Good
for mid-size older bikes. Rated to 130mph. Wearing well and handles
my 12 mile ride(twisties) to work well on the SR500. Costs a bit 
more than the Chengs/IRC's etc, but still less than the Sport
Metzlers for the newer bikes. Cost from Chaparral is about $60 for the
front, and $70 for the rear.",8
"
The documentary interviewed Koresh and current and ex-members.  
The documentary disucussed Koresh's ""Christ"" status inside the cult, 
cult brain-washing techniques, and unusual sex practices (the leader 
gets any he wants, and tells others when they can or can't).  I will let 
others decide if using religious authority to have sex with a minor is 
technically child abuse or not.


All true.


Well, if a fire was deliberately set by members of the cult, then the 
history and background of the cult is very relevant.  The history 
and backgournd of the Jones cult was very important in understanding 
what happened at Jonestown.

Not taking into account the history and background of Koresh's cult may 
also help explain why the FBI and BATF so badly predicted the reponses 
they would get from inside the compund nearly every step of the way in 
this badly handled affair.


It is likely that there will be at least two investigations (JD and congress) 
at this point.


Interesting and conflicting details are starting to come out.  I have 
reverted back to wait mode to find out whether the fire was intentional 
or accidental and how it started and why it spread so fast.


",16
"The most ridiculous example of VR-exploitation I've seen so far is the
""Virtual Reality Clothing Company"" which recently opened up in Vancouver. As
far as I can tell it's just another ""chic"" clothes spot. Although it would be
interesting if they were selling ""virtual clothing""....

E-mail me if you want me to dig up their phone # and you can probably get
some promotional lit.",1
"(Disclaimer: I'm a sufferer, not a doctor.)

I'm not sure there's a really sharp distinction between allergic and
vasomotor rhinitis.  Basically, vasomotor rhinitis means your nose is
stuffy when it has no reason to be (not even an identifiable allergy).

Decongestants and steroid sprays work for vasomotor rhinitis.  Also,
I can get surprising relief from purely superficial measures such as
saline moisturizing spray and moisturizing gel.
",13
Western Digital 1-800-832-4778.....Sam,3
"..deleted...

In plain Motify using a dialog 'in-line' like this simply isn't done. You need
to set callbacks from the buttons/widgets in your dialog and let the callback routines
do the work. In the callbacks you can then carry on the flow of logic. 

XView from Sun actually supports this very neatly with a 'Notify' box, which can
return a status in-line, it does actualy ease coding but goes against the event
driven style of an application.

Summary: Redesign required.

",5
"Has anybody gotten CVIEW to work in 32k or 64k color mode on a Trident
8900c hi-color card? At best the colors come out screwed up, and at worst the 
program hangs. I loaded the VESA driver, and the same thing happens on 2 
different machines.

	If it doesn't work on the Trident, does anybody know of a viewer that 
does?",1
"


  I've heard that bikes tuned to perfection on the Dyno can be a little
too close to the edge for street use. Cold morning, bad gas, etc.

  Apparently they back them of some even for track use. 

 You pays your money ...

__
   Jorg Klinger            |       GSXR1100        | If you only new who
   Arch. & Eng. Services   |""Lost Horizons""  CR500 | I think I am. 
   UManitoba, Man. Ca.     |""The Embalmer""   IT175 |           - anonymous

















",8
"The floppy is served by DMA on the motherboard,
and original DMA-controller can't reach more than the first
16MB (The address-space of the ISA-bus)
joerg
",3
"where can I buy 1 or 2 of these chips (pref in Australia)?
What is name and address of `UMC'?

Dan

--

----------------------------------------------------------------------
Adrian Blockley                    ! I may say something profound   
Environmental science              ! here one day.                  
Murdoch University                 !                          
Western Australia, 6153            !                               
blockley@essun1.murdoch.edu.au     !                                
phone 09-360 2737                  !",12
"ku> From: kinau@mondrian.CSUFresno.EDU (Kin Hung Au) Date: 13 Apr 93
  ku> 07:22:05 GMT Organization: California State University, Fresno
  ku> Message-ID: <C5Ev4t.G0A@zimmer.CSUFresno.EDU> Newsgroups:
  ku> comp.sys.mac.hardware
  ku> 
  ku> In Hong Kong , you can buy a cheap PC 386 or 486 based computer.
  ku> However, it is very experience to buy a Macintosh. Last winter, I was
  ku> back to Hong Kong. I saw the price of Mac Classic in Hong kong is same
  ku> price to buy a LC in the U.S.
  ku> 
  ku> I am not recommended to buy MAc in Hong Kong since Mac is not popular
  ku> in HK.
  ku> 
  ku> Kin Hung Au
  
Hello Mr. Au,

I have to disagree regarding your assessment of Macintosh in Hong Kong. The Mac has a sizeable share of the typesetting market, as in the U.S. A local magazine, Next Magazine (similar to Newsweek here), uses the Mac extensively. I have seen Sir Speedy and other franchises in Hong Kong equipped with Mac-based systems. True, the discount is not as steep as here because customers in Hong Kong cannot buy from gray market, nor are Mac being sold thru mass merchandisers like Apple does here with the Performa lin


e. At this point the sale of Mac is handled by one exclusive distributor. On the other hand, you can always get a PC clone or in the earlier days, illegal clones of the Apple IIe.

Your perception of the Mac not being too popular in Hong Kong is simply because most hobbyists and users find it much cheaper to go to one of those basement stores that sell PC clones with probably illegal copies of BIOS than to pay for a Mac.

Similarly you cannot say Lotus 1-2-3 surely is not well accepted in Hong Kong because the sale is so low. May be it is because of all those places in Kowloon where illegal copies of Lotus 1-2-3 can be bought for $20 and $10 for a professional looking but illegal copies of the manuals.",4
"

So, it's okay to use civilians for cover if you're attacking soldiers
in your country.  (Of course, many of those attacking claim that they
aren't Lebanese, so it's not their country.)

Got it.  I think.  Hmm.  This is confusing.

Could you perhaps repeat your rules explaining exactly when it is
permissible to use civilians as shields?  Also please explain under
what conditions it is permissible for soldiers to defend themselves.
Also please explain the particular rules that make it okay for
terrorists to launch missiles from Lebanon against Israeli civilians,
but not okay for the Israelis to try to defend themselves against
those missiles.
",17
"





I note that you make no such case as you claim can be 'even more
easily made'.  Yes, the argument can (and has) been made that current
government policy creates even larger market barriers than there were
in the first place, but there is no such term as 'government failure',
since the government can change policies whenever it pleases.  The
market doesn't do that and is governed by (relatively) well-understood
forces.  This libertopican bilge about 'moral arguments' about
taxation, etc., is, at bottom, so much simplistic economic thinking.
It can only be 'justified' by cliche derision of anyone who knows more
about economics than the libertopian -- which is what invariably
happens.  Tripe a la Tommy, the new libertopian dish.



Wherever do you get this inflated idea of your own importance?

-- 
""Insisting on perfect safety is for people who don't have the balls to live
 in the real world.""   -- Mary Shafer, NASA Ames Dryden",14
"
I have a hard time understanding this attitude.

If the gospels are the least bit accurate, then there can be little
doubt that Jesus belived hell was a reality.

As a teacher, what would be the wise and loving thing to do if people
in your audience were headed there?  To warn them!  It would, however, 
be rather cruel and/or sadistic to believe that such a place exists 
and then remain quiet about it.  

The only scenario I can envision in which dimished respect would be
justified is if Jesus knew there was no such place as hell, and spoke
about it anyway, just to scare people. Unless you would accuse Jesus
of this, I would encourage you to reconsider what a loving response 
is when you perceive someone to be in danger. 
",15
"
[FAQ and Darius' response deleted]



I am myself an SDA and I am in total agreement with what Darius has to say.  
I also worship on Saturday to honor the Lord.  Your mention of ""[esteeming] 
all days alike"" IMO has to do with the fast days observed by the Jews.  But 
no matter how you interpret that passage, I do accept your worship on Sunday 
as being done in honor of the Lord, in contrast with what many of my fellow 
SDA believers may believe.  To me, though, the bible overwhelmingly points 
to Saturday as the day to be kept in honor of creation and of God's 
deliverance of the Israelites from Egyptian bondage.  To those who would 
attempt to point out that my observance of Saturday is being legalistic, 
this is simply not the case.  Rather, keeping Saturday allows me a full day 
to rest and contemplate God's goodness and grace.



The idea was introduced to me once that the reason Paul wanted the 
Corinthians to lay aside money for the collection on the first day of the 
week was because that was when they received their weekly wages.  Paul 
wanted them to lay aside money for the collection as first priority, before 
spending their money on other things.  I do not have any proof in front of 
me for this though, although it would explain why they would lay aside money 
in their homes instead of a meeting.  


It would seem to me that you assume that the christians in the NT regularly 
worshipped on the first day.  I assume that the christians in the NT 
regularly worshipped on the seventh day.  But I agree with you that we only 
have implications because the authors did assume the reader knew when worhip 
was.",15
"I'm currently looking for information about different graphics
formats, especially PPM, PCX BMP and perhaps GIF.
Does anyone know if there exist any files at some site
that describes these formats ???

Thanks !

",1
"I have two questions:

1) What would be required to create a Macintosh PC network
   including laser printers, line printers, etc.?",4
"
By this, do you mean that you consider it absolutely impossible for the
media to be guilty of hypocrisy?

Note that the film industry in California traded their political support
for an ""assault weapon"" ban in the state for an amendment to the bill
exempting the entertainment industry from that very ban.

Note that the very issue of the Batman comic book (""Seduction of the Gun"")
that was produced as a tool for gun-control organizations carries a back-
page ad for a ""Terminator II"" video game extolling the numerous and
varied sophisticated weapons available to the player.

Note that Arthur Ochs Sulzberger, publisher of the NY Times -- one of the
oldest and most incessant gun-control grinders -- himself carries a
concealed handgun.

Still, you find it completely incredible that these folks live by the 
aphorism, ""Do as I say, and not as I do.""
-- ",16
"




These people were very silly.  Any team that gets to the World Series
can win the World Series, and anybody who ever expects a sweep is
crazy.  If you put the best team in baseball in the Series against
the worst team in baseball, the worst team would win at least a game
most of the time and very well could win the Series, though the odds
would certainly be against them.",9
"

Trumpets, please.


""Forced to go to Palestine.""  How dreadful.  Unlike other
undesirables/Jews, she wasn't forced to go into a gas chamber, forced
under a bulldozer, thrown into a river, forced into a ""Medical
experiment"" like a rat, forced to march until she dropped dead, burned
to nothingness in a crematorium.  Your mother was ""forced to go to
Palestine.""  You have our deepest sympathies.


We are pleased to hear of your escape.  At least you won't have to
suffer the same fate that your mother did.


Your homeland, Palestine?  


Should we assume that you are refering here to Jews who were kicked
out of their homes in Jerusalem during the Jordanian Occupation of
East Jerusalem?  These are the same people who are now being called
thieves for re-claiming houses that they once owned and lived in and
never sold to anyone?


I have never heard of NOT being a Jew as a crime.  Certainly in
Israel, there is no such crime.  In some times and places BEING a Jew
is a crime, but NOT being a Jew??!!


Our brains do not accept your logic, yet, either.


The way you've written this, you seem to accept criticism in the Arab
world UNLESS it deflects criticism from Israel, in which case, we have
to presume, you no longer support criticism of the Arab world.


Look who's taling about discrimination now!


Be careful.  You are starting to sound like Barfling.


Good.  Don't call yourself ""ARF"" or ""the Center for Policy Research"",
either. 
",17
"
Alright.  Ignore this.  I have delved a bit deeper (XKeyEvent) and
found what I was looking for.

ev->state   has a bunch of masks to check against (LockMask is the one
for CapsLock).  Unfortunately, it appears that the NumLock mask varies
from server to server.  How does one tell what mask is numlock and
which are for Meta (Mod1Mask, Mod2Mask, Mod3Mask, Mod4Mask, Mod5Mask).
eg, SGI's vendor server has Mod2Mask being NumLock, whereas Solaris
1.0.1 OpenWindows 3.0 has Mod3Mask for NumLock.  Is there an
unambiguous means of determining NumLock's mask at runtime for any
given server?  Sorry for the wasted bandwidth and my appalling ignorance.",5
"	<...>	<...>

	I've never liked my passengers to try and shift their weight with the
	turns at all... I find the weight shift can be very sudden and
	unnerving. It's one thing if they're just getting comfortable or
	decide to look over your other shoulder, but I don't recommend having
	him/her shift her weight with each turn... too violent.
	
	Also (I think someone already said this) make sure your passenger
	wears good gear. I sometimes choose to ride without a helmet or
	lacking other safety gear (depends on how squidly I feel) but I
	won't let passengers do it. What I do to myself I can handle, but
	I wouldn't want to hurt anyone else, so I don't let them on without
	gloves, jacket, (at least) jeans, heavy boots, and a helmet that *fits*


	Go *real* easy. It's amazing how solid a grip you have on the
	handle bars that your passenger does not. Don't make her feel like
	she's going to slide off the back, and ""snappy"" turns for you are
	sickening lurches for her. In general, it feels much less controlled
	and smooth as a passenger. I can't stand being on the back of my
	brother's bike, and I ride aggressively when i ride and I know he's
	a good pilot... still, everything feels very unsteady when you're
	a passenger. 



	Show off by not showing off the first time out...
",8
"The U.S. Government's campaign of persecution and genocide against the
Branch Davidians was a resounding success.

Heil Clinton!  Heil Reno!  The Gestapo is alive and well and living in
Washington, D.C.

-- 
Kevin, who agrees that David Koresh was probably a first-rate nutcase
       but who firmly believes that the Bill of Rights guaranteed his
       his right to be a religious fanatic and that the government is
       guilty of violating his civil rights and of 1st degree murder.

       OK, which small, under-represented-in-congress religious group
       are we going to persecute next and are we going to torch their
       church with a rolled up copy of the Constitution?",16
"
The CU people have been, and continue to be big ozone scientists. So 
this is consistent. It is also consistent with the new ""Comercial 
applications"" that NASA and Clinton are pushing so hard. 

Did anyone catch the rocket that was launched with a movie advert 
all over it? I think the rocket people got alot of $$ for painting 
up the sides with the movie stuff. What about the Coke/Pepsi thing 
a few years back? NASA has been trying to find ways to get other 
people into the space funding business for some time. Frankly, I've 
thought about trying it too. When the funding gets tight, only the 
innovative get funded. One of the things NASA is big on is co-funding. 
If a PI can show co-funding for any proposal, that proposal has a SIGNIFICANTLY
higher probability of being funded than a proposal with more merit but no 
co-funding. Once again, money talks!

",14
"

Well, dozens of children left the compound between the original BATF assualt
and the FBI assault 7 weeks later. So if Koresh really wanted to kill
children, why did he let so many go?

",19
"If the Islanders beat the Devils tonight, they would finish with
identical records.  Who's the lucky team that gets to face the Penguins
in the opening round?   Also, can somebody list the rules for breaking
ties.
",10
"I have posted a DOS MPEG decoder/player to alt.binaries.pictures.utilities.

Here is a short description and some technical information, taken from the
accompanying documentation:


                              DMPEG V1.0

                       Public Domain MPEG decoder

                           by Stefan Eckart


0. Features
===========

DMPEG/DMPLAY is another MPEG decoder/player for the PC:


 - decodes (nearly) the full MPEG video standard
   (I,P,B frames, frame size up to at least 352x240 supported)

 - saves decoded sequence in 8 or 24bit raw file for later display

 - optional on-screen display during decoding (requires VGA)

 - several dithering options: ordered dither, Floyd-Steinberg, grayscale

 - color-space selection

 - runs under DOS, 640KB RAM, no MS-Windows required

 - very compact (small code / small data models, 16 bit arithmetic)

 - real time display of the raw file by a separate player for
   VGA and many Super-VGAs

...

4. Technical information
========================

The player is a rather straightforward implementation of the MPEG spec [1].
The IDCT is based on the Chen-Wang 13 multiplication algorithm [2]
(not quite the optimum, I know). Blocks with not more than eight non-zero
coefficients use a non-separated direct multiply-accumulate 2D-IDCT
(sounds great, doesn't it?), which turned out to be faster than a 'fast'
algorithm in this (quite common) case. Dithering is pretty standard. Main
difference to the Berkeley decoder (except for the fewer number of supported
algorithms) is the use of 256 instead of 128 colors, the (default) option to
use a restricted color-space and the implementation of a color saturation
dominant ordered dither. This leads to a significantly superior quality of
the dithered image (I claim, judge yourself).

Restricted color-space means that the U and V components are clipped to
+/-0.25 (instead of +/-0.5) and the display color-space points are distributed
over this restricted space. Since the distance between color-space points
is thus reduced by a factor of two, the color resolution is doubled at the
expense of not being able to represent fully saturated colors.

Saturation dominant ordered dither is a method by which a color, lying
somewhere between the points of the display color space, is approximated
by primarily alternating between two points of constant hue instead of
constant saturation. This yields subjectivly better quality due to the
lower sensitivity of the human viewing system to saturation changes than
to hue changes (the same reasoning as used by the PAL TV standard to improve
on NTSC). The improvement is particularly visible in dark brown or redish
areas.

...
",1
"
Yes, he was.  He also played Jesus in ""Jesus Christ Superstar"" before 
he became a Christian.  He played in Black Sabbath right after he first 
got saved, but then left it.",15
"Hi, everyone,

	Here are some books for sale, all prices are negotiable!!
	(****Shipping fee is not included!!)

	1. Signals and Systems, Alexander P. Poularik and Samuel Seely
	   PWS-KENT Publisher,	Old price: $10
				New Price: $8.50!!!!

	2. Probability: an introduction, Samuel Goldberg
	   Dover Publisher, 	Old price: $4
				New Price: $2!!!!!!!

	3. Digital Image Processing and Computer Vision, R. Schalkoff
	   Wiley Publisher, 	Old price: $30 
				New Price: $26!!!!!!

	4. Digital Image Processing, R. Gonzalz and P. Wintz,
	   Addison Wesley Publisher, Old price: $25
				New Price: $22.50!!!

SOLD!!..5. X Window System User Guide (for X11R4), O'Reilly Associate
	 
	6. The Best Book of MS-DOS 5, Alan Simpson
	   SAMS, 		Old price: $12
				New price: $8.50!!!!

	7. Elements of Modern Algebra, Hu
	   Holden Day Publisher, Old price: $8
				New price: $3.00!!!!

	8. Symmetries, Asymmetries and the World of Particles, T.D. Lee
	   Washington Publisher, Old price: $12
				New price: $9.50!!!!

	9. Elementary Particles and the Laws of Physics - the 1986 Dirac		  Memorial Lectures, Cambridge Publisher, Old price: $8
				New price: $6.00!!!!

	10. A Brief History of Time, Stephen W. Hawking
	    Bantam books (Paperback), Old price: $8 
				New price: $4.00!!!!


	
",6
"Does anyone know how to size cold gas roll control thruster tanks
for sounding rockets?",14
"



I would just like to point out that it is much easier to place an
object at orbital altitude than it is to place it with orbital
velocity.  For a target 300 km above the surface of Earth,
you need a delta-v of 2.5 km/s.  Assuming that rockets with specific
impulses of 300 seconds are easy to produce, a rocket with a dry
weight of 50 kg would require only about 65 kg of fuel+oxidizer.
A small dispersal charge embedded in about 20 kg of sand or
birdshot (depending on the nature of the structure) would be
the payload.  I am sure the whole project is well within
the capability of the amateur rocketry community.

It sounds like a good Science Fair project--'Reduction
of Light Pollution Through Applied Ballistics'.
Or, it could be part of the Challenge Prize being discussed
here: $1 billion for the first person to spend 1 year
on the moon, $1 million for the first erradication of
an orbital eyesore/CCD burner.  I wouldpledge $1000
for the first person to bring it down, and I am sure
there are at least 999 other astronomers, nature lovers,
or just plain people of good taste who would do likewise.

Of course, a  Gerald Bull solution might be simpler.
(Either the solution Gerald Bull would apply--the use
of a large caliber gun; or the solution which was applied
to Gerald Bull--the use of a small caliber gun.)",14
"Are there any PDS expansion cards out there that specifically take
advantage of the LCIII's 32 bit data path and 25MHz clock speed? If
they exist, are they significantly faster than the LC/LCII versions?",4
": 
: 
:    I think the ink now used in the DeskJet family is water-fast. 
: 
: I've had pictures ruined by a few drops of rain. These were colour pictures
: from a DeskJet 500C. Mind you, it could have been acid rain:-)

The black ink is waterfast, but the color isn't

: 
: I use a BJ10ex. Ink dries fast, but it really doesn't like getting wet.
: 
: --
: /-----------------------------------------------------------------------------\
: |Justin Whitton at ma90jjw%hermes@uk.mod.relay |Where no man has gone before..|
: |after August mail ma90jjw@brunel.ac.uk.       \------------------------------|
: |Disclaimer: My opinions count for nothing, except when the office is empty.  |
: |I'm a student => intelligence = 0.                                           |
: \-----------------------------------------------------------------------------/",2
"[...]
[...]
[...]

Try something like 24.2 feet. 

EdGetACalculator



-----
Tommy McGuire
mcguire@cs.utexas.edu
mcguire@austin.ibm.com",8
